Date,Equity,phase
2023-08-30,11957089.281990007,IS
2023-08-31,11957089.281990007,IS
2023-09-01,11957089.281990007,IS
2023-09-04,11957089.281990007,IS
2023-09-05,11957089.281990007,IS
2023-09-06,11957089.281990007,IS
2023-09-07,11928545.993309787,IS
2023-09-08,11979134.274559787,IS
2023-09-11,12029723.825341037,IS
2023-09-12,11928545.993309787,IS
2023-09-13,11877957.712059787,IS
2023-09-14,11827368.161278537,IS
2023-09-15,11988976.879582189,IS
2023-09-18,11988976.879582189,IS
2023-09-19,11988976.879582189,IS
2023-09-20,11988976.879582189,IS
2023-09-21,11988976.879582189,IS
2023-09-22,11988976.879582189,IS
2023-09-25,11988976.879582189,IS
2023-09-26,11961297.829970617,IS
2023-09-27,12067551.082661109,IS
2023-09-29,12067551.082661109,IS
2023-10-02,12067551.082661109,IS
2023-10-03,12067551.082661109,IS
2023-10-04,12067551.082661109,IS
2023-10-05,12067551.082661109,IS
2023-10-06,12039404.876526892,IS
2023-10-09,11796189.544495642,IS
2023-10-10,11990762.298401892,IS
2023-10-11,12048042.340350991,IS
2023-10-12,12048042.340350991,IS
2023-10-13,12048042.340350991,IS
2023-10-16,12048042.340350991,IS
2023-10-17,12020012.922614725,IS
2023-10-18,11728155.012458475,IS
2023-10-19,11484940.90113035,IS
2023-10-20,11533583.47925535,IS
2023-10-23,11387654.524177225,IS
2023-10-24,11533583.47925535,IS
2023-10-25,11689471.203771405,IS
2023-10-26,11689471.203771405,IS
2023-10-27,11689471.203771405,IS
2023-10-30,11689471.203771405,IS
2023-10-31,11689471.203771405,IS
2023-11-01,11662021.063640233,IS
2023-11-02,12127332.670092942,IS
2023-11-03,12127332.670092942,IS
2023-11-06,12127332.670092942,IS
2023-11-07,12127332.670092942,IS
2023-11-08,12127332.670092942,IS
2023-11-09,12127332.670092942,IS
2023-11-10,12099275.224196272,IS
2023-11-13,12160392.556779526,IS
2023-11-14,12160392.556779526,IS
2023-11-15,12160392.556779526,IS
2023-11-16,12160392.556779526,IS
2023-11-17,12160392.556779526,IS
2023-11-20,12160392.556779526,IS
2023-11-21,12160392.556779526,IS
2023-11-22,12160392.556779526,IS
2023-11-23,12160392.556779526,IS
2023-11-24,12160392.556779526,IS
2023-11-27,12160392.556779526,IS
2023-11-28,12160392.556779526,IS
2023-11-29,12131970.728033176,IS
2023-11-30,12131970.728033176,IS
2023-12-01,12192572.275892135,IS
2023-12-04,12192572.275892135,IS
2023-12-05,12192572.275892135,IS
2023-12-06,12164393.3700616,IS
2023-12-07,12063216.8075616,IS
2023-12-08,11962038.97553035,IS
2023-12-11,12113805.0888116,IS
2023-12-12,12164393.3700616,IS
2023-12-13,12012628.5263116,IS
2023-12-14,12427007.989278696,IS
2023-12-15,12427007.989278696,IS
2023-12-18,12427007.989278696,IS
2023-12-19,12427007.989278696,IS
2023-12-20,12427007.989278696,IS
2023-12-21,12427007.989278696,IS
2023-12-22,12427007.989278696,IS
2023-12-27,12427007.989278696,IS
2023-12-28,12427007.989278696,IS
2023-12-29,12427007.989278696,IS
2024-01-02,12427007.989278696,IS
2024-01-03,12427007.989278696,IS
2024-01-04,12427007.989278696,IS
2024-01-05,12427007.989278696,IS
2024-01-08,12427007.989278696,IS
2024-01-09,12427007.989278696,IS
2024-01-10,12427007.989278696,IS
2024-01-11,12427007.989278696,IS
2024-01-12,12427007.989278696,IS
2024-01-15,12427007.989278696,IS
2024-01-16,12427007.989278696,IS
2024-01-17,12427007.989278696,IS
2024-01-18,12427007.989278696,IS
2024-01-19,12427007.989278696,IS
2024-01-22,12397857.396943191,IS
2024-01-23,12397857.396943191,IS
2024-01-24,12211069.896943191,IS
2024-01-25,11977583.178193191,IS
2024-01-26,12024280.053193191,IS
2024-01-29,12310056.496111589,IS
2024-01-30,12310056.496111589,IS
2024-01-31,12310056.496111589,IS
2024-02-01,12310056.496111589,IS
2024-02-02,12310056.496111589,IS
2024-02-05,12310056.496111589,IS
2024-02-06,12310056.496111589,IS
2024-02-07,12310056.496111589,IS
2024-02-12,12310056.496111589,IS
2024-02-13,12310056.496111589,IS
2024-02-15,12310056.496111589,IS
2024-02-16,12310056.496111589,IS
2024-02-19,12310056.496111589,IS
2024-02-20,12310056.496111589,IS
2024-02-21,12310056.496111589,IS
2024-02-22,12310056.496111589,IS
2024-02-23,12281074.078365725,IS
2024-02-26,12281074.078365725,IS
2024-02-27,12323879.547115725,IS
2024-02-28,12368030.449611224,IS
2024-02-29,12339253.582024897,IS
2024-03-01,12382060.124993647,IS
2024-03-04,12382060.124993647,IS
2024-03-05,12382060.124993647,IS
2024-03-06,12426500.909972822,IS
2024-03-07,12426500.909972822,IS
2024-03-08,12426500.909972822,IS
2024-03-13,12426500.909972822,IS
2024-03-14,12426500.909972822,IS
2024-03-15,12426500.909972822,IS
2024-03-18,12397004.620696837,IS
2024-03-19,12525892.527318666,IS
2024-03-20,12525892.527318666,IS
2024-03-21,12525892.527318666,IS
2024-03-22,12525892.527318666,IS
2024-03-25,12525892.527318666,IS
2024-03-26,12525892.527318666,IS
2024-03-27,12525892.527318666,IS
2024-03-28,12525892.527318666,IS
2024-04-01,12496076.068077631,IS
2024-04-02,12496076.068077631,IS
2024-04-03,12271101.361046381,IS
2024-04-04,12451080.267296381,IS
2024-04-05,12361090.814171381,IS
2024-04-16,12001130.853233881,IS
2024-04-17,12001130.853233881,IS
2024-04-18,12274502.495007657,IS
2024-04-19,12274502.495007657,IS
2024-04-22,12274502.495007657,IS
2024-04-23,12274502.495007657,IS
2024-04-24,12274502.495007657,IS
2024-04-25,12274502.495007657,IS
2024-04-26,12274502.495007657,IS
2024-04-29,12274502.495007657,IS
2024-04-30,12274502.495007657,IS
2024-05-02,12245928.388234997,IS
2024-05-03,11916646.552297497,IS
2024-05-06,12151847.382375622,IS
2024-05-07,12151847.382375622,IS
2024-05-08,12151847.382375622,IS
2024-05-13,12010726.435109997,IS
2024-05-14,12010726.435109997,IS
2024-05-15,12299241.824946411,IS
2024-05-16,12299241.824946411,IS
2024-05-17,12299241.824946411,IS
2024-05-20,12299241.824946411,IS
2024-05-21,12270839.586216997,IS
2024-05-22,12319925.914341997,IS
2024-05-27,11878155.992466997,IS
2024-05-28,12123584.117466997,IS
2024-05-29,11829070.836216997,IS
2024-05-30,11976327.476841997,IS
2024-05-31,12025412.633091997,IS
2024-06-03,12377392.33646346,IS
2024-06-04,12377392.33646346,IS
2024-06-05,12377392.33646346,IS
2024-06-06,12377392.33646346,IS
2024-06-07,12377392.33646346,IS
2024-06-10,12377392.33646346,IS
2024-06-11,12377392.33646346,IS
2024-06-12,12377392.33646346,IS
2024-06-13,12377392.33646346,IS
