Date,Equity,phase
2022-10-12,12145339.951692607,IS
2022-10-13,12145339.951692607,IS
2022-10-14,12145339.951692607,IS
2022-10-17,12145339.951692607,IS
2022-10-18,12145339.951692607,IS
2022-10-19,12145339.951692607,IS
2022-10-20,12145339.951692607,IS
2022-10-21,12145339.951692607,IS
2022-10-24,12145339.951692607,IS
2022-10-25,12145339.951692607,IS
2022-10-26,12145339.951692607,IS
2022-10-27,12145339.951692607,IS
2022-10-28,12145339.951692607,IS
2022-10-31,12145339.951692607,IS
2022-11-01,12145339.951692607,IS
2022-11-02,12145339.951692607,IS
2022-11-03,12145339.951692607,IS
2022-11-04,12145339.951692607,IS
2022-11-07,12145339.951692607,IS
2022-11-08,12145339.951692607,IS
2022-11-09,12145339.951692607,IS
2022-11-10,12145339.951692607,IS
2022-11-11,12145339.951692607,IS
2022-11-14,12145339.951692607,IS
2022-11-15,12145339.951692607,IS
2022-11-16,12145339.951692607,IS
2022-11-17,12116298.253576819,IS
2022-11-18,12452294.005529944,IS
2022-11-21,12360658.580725256,IS
2022-11-22,12391204.527990881,IS
2022-11-23,12440485.655014815,IS
2022-11-24,12440485.655014815,IS
2022-11-25,12440485.655014815,IS
2022-11-28,12440485.655014815,IS
2022-11-29,12440485.655014815,IS
2022-11-30,12440485.655014815,IS
2022-12-01,12440485.655014815,IS
2022-12-02,12440485.655014815,IS
2022-12-05,12440485.655014815,IS
2022-12-06,12440485.655014815,IS
2022-12-07,12440485.655014815,IS
2022-12-08,12440485.655014815,IS
2022-12-09,12440485.655014815,IS
2022-12-12,12440485.655014815,IS
2022-12-13,12440485.655014815,IS
2022-12-14,12440485.655014815,IS
2022-12-15,12440485.655014815,IS
2022-12-16,12440485.655014815,IS
2022-12-19,12440485.655014815,IS
2022-12-20,12440485.655014815,IS
2022-12-21,12440485.655014815,IS
2022-12-22,12440485.655014815,IS
2022-12-23,12440485.655014815,IS
2022-12-26,12440485.655014815,IS
2022-12-27,12440485.655014815,IS
2022-12-28,12440485.655014815,IS
2022-12-29,12440485.655014815,IS
2022-12-30,12440485.655014815,IS
2023-01-02,12440485.655014815,IS
2023-01-03,12440485.655014815,IS
2023-01-04,12440485.655014815,IS
2023-01-05,12410790.58853263,IS
2023-01-06,12379322.32681388,IS
2023-01-09,12284906.750642005,IS
