,Close,Equity
2022-10-18,7244.99755859375,10982684.519185679
2022-10-19,7223.17578125,10982684.519185679
2022-10-20,7419.57666015625,10982684.519185679
2022-10-21,7550.509765625,10982684.519185679
2022-10-24,7768.73291015625,10982684.519185679
2022-10-25,7594.15478515625,10982684.519185679
2022-10-26,7463.220703125,10982684.519185679
2022-10-27,7594.15478515625,10982684.519185679
2022-10-28,7637.798828125,10982684.519185679
2022-10-31,7681.44384765625,10982684.519185679
2022-11-01,7681.44384765625,10982684.519185679
2022-11-02,7637.798828125,10982684.519185679
2022-11-03,7681.44384765625,10982684.519185679
2022-11-04,7659.62109375,10982684.519185679
2022-11-07,7725.0869140625,10982684.519185679
2022-11-08,7637.798828125,10982684.519185679
2022-11-09,7746.90966796875,10982684.519185679
2022-11-10,7681.44384765625,10982684.519185679
2022-11-11,7725.0869140625,10982684.519185679
2022-11-14,7637.798828125,10982684.519185679
2022-11-15,7681.44384765625,10982684.519185679
2022-11-16,7506.865234375,10982684.519185679
2022-11-17,7615.9765625,10982684.519185679
2022-11-18,7703.26611328125,10982684.519185679
2022-11-21,7615.9765625,10982684.519185679
2022-11-22,7768.73291015625,10982684.519185679
2022-11-23,7746.90966796875,10982684.519185679
2022-11-24,7856.02197265625,10982684.519185679
2022-11-25,7834.19873046875,10982684.519185679
2022-11-28,7877.8447265625,10982684.519185679
2022-11-29,7834.19873046875,10982684.519185679
2022-11-30,8117.88818359375,10982684.519185679
2022-12-01,7856.02197265625,10982684.519185679
2022-12-02,7799.06201171875,10982684.519185679
2022-12-05,7689.52392578125,10982684.519185679
2022-12-06,7601.89501953125,10982684.519185679
2022-12-07,7404.72705078125,10982684.519185679
2022-12-08,7448.54345703125,10982684.519185679
2022-12-09,7514.26513671875,10982684.519185679
2022-12-12,7623.80322265625,10982684.519185679
2022-12-13,7623.80322265625,10982684.519185679
2022-12-14,7558.08056640625,10982684.519185679
2022-12-15,7448.54345703125,10982684.519185679
2022-12-16,7536.1728515625,10982684.519185679
2022-12-19,7579.98779296875,10982684.519185679
2022-12-20,7514.26513671875,10982684.519185679
2022-12-21,7601.89501953125,10982684.519185679
2022-12-22,7514.26513671875,10982684.519185679
2022-12-23,7448.54345703125,10982684.519185679
2022-12-26,7514.26513671875,10982684.519185679
2023-02-02,7404.72705078125,10982684.519185679
2023-02-03,7623.80322265625,10982684.519185679
2023-02-06,7645.7099609375,10982684.519185679
2023-02-07,7755.24609375,10982684.519185679
2023-02-08,7733.33984375,10982684.519185679
2023-02-09,7799.06201171875,10982684.519185679
2023-02-10,7733.33984375,10982684.519185679
2023-02-13,7777.154296875,10982684.519185679
2023-02-14,7842.87744140625,10982684.519185679
2023-02-15,7777.154296875,10982684.519185679
2023-02-16,7623.80322265625,10982684.519185679
2023-02-17,7645.7099609375,10982684.519185679
2023-02-20,7667.6171875,10982684.519185679
2023-02-21,7623.80322265625,10982684.519185679
2023-02-22,7601.89501953125,10982684.519185679
2023-02-23,7645.7099609375,10982684.519185679
2023-02-24,7601.89501953125,10982684.519185679
2023-02-27,7689.52392578125,10982684.519185679
2023-02-28,7667.6171875,10982684.519185679
2023-03-01,7536.1728515625,10982684.519185679
2023-03-02,7558.08056640625,10982684.519185679
2023-03-03,7426.6357421875,10982684.519185679
2023-03-06,7360.91259765625,10982684.519185679
2023-03-07,7382.81982421875,10957376.552943517
2023-03-08,7514.26513671875,11145047.46477624
2023-03-09,7514.26513671875,11145047.46477624
2023-03-10,7404.72705078125,10988654.57348693
2023-03-13,7492.35791015625,11113769.444232825
2023-03-14,7295.18994140625,10843345.079710873
2023-03-15,7295.18994140625,10818337.504670015
2023-03-16,7273.2822265625,10787058.78698354
2023-03-17,7339.00537109375,10880894.940042965
2023-03-20,7360.91259765625,10912172.96058638
2023-03-21,7448.54345703125,11037287.831332276
2023-03-24,7733.33984375,11406381.28230242
2023-03-27,7623.80322265625,11406381.28230242
2023-03-28,7601.89501953125,11406381.28230242
2023-03-29,7865.5703125,11406381.28230242
2023-03-30,7887.916015625,11406381.28230242
2023-03-31,7820.87939453125,11406381.28230242
2023-04-03,7865.5703125,11406381.28230242
2023-04-04,7843.224609375,11406381.28230242
2023-04-05,7798.5341796875,11406381.28230242
2023-04-06,7820.87939453125,11406381.28230242
2023-04-10,7865.5703125,11406381.28230242
2023-04-11,7887.916015625,11406381.28230242
2023-04-12,7954.951171875,11406381.28230242
2023-04-13,7977.296875,11406381.28230242
2023-04-14,8044.33251953125,11406381.28230242
2023-04-17,8066.67919921875,11406381.28230242
2023-04-18,8156.060546875,11406381.28230242
